time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2600000000000007,-0.108010142565,-0.0224076937452,12.0750925601,6.25067145525,0.0435528918812,0.0,-0.273138927075,-0.118042050272,3.01550519401,-0.010069453195,0.0426924100436,0.0,439.1103807087969,438.77414695967377,436.9578402455184,438.5559889747096
1.3200000000000007,-0.125296131702,-0.0301534495584,12.258683929,6.24973741639,0.0469457920069,0.0,-0.303358556623,-0.14021545691,3.10394798219,-0.029809567571,0.0753591620364,0.0,441.8209767559955,444.5081092111996,442.26816255404634,440.63932647471717
1.3800000000000008,-0.144368978408,-0.0391812109153,12.4454533844,6.24776897001,0.0513512190111,0.0,-0.33280260269,-0.160875578418,3.12161909972,-0.0396007333931,0.0692436669771,0.0,420.05306998677827,419.5269171837254,420.55262134717447,419.7031604856375
1.4400000000000008,-0.165641954313,-0.0497291824185,12.6400567046,6.24554040696,0.0558374307631,0.0,-0.376795768876,-0.190980676066,3.36442501166,-0.0326324133591,0.0840025294809,0.0,489.60174540252575,490.70233681868933,488.29243838678883,488.8114855942312
1.5000000000000009,-0.189330982055,-0.061910132274,12.8432515012,6.24367837571,0.0605614703959,0.0,-0.41329225549,-0.215223803269,3.40855838643,-0.0280149809976,0.0652848423867,0.0,430.8587665193759,429.27837302937104,430.6679203688999,431.0579442197148
1.560000000000001,-0.215488720045,-0.0757045543121,13.0522113305,6.24178889795,0.0651455584126,0.0,-0.459076076773,-0.2447645946,3.556268268,-0.0395515913375,0.0924671304339,0.0,461.89997377968194,464.04288925613054,464.0340078883606,463.1271355326375
1.620000000000001,-0.244585298657,-0.0913663260033,13.2712958398,6.24081463266,0.0702674796347,0.0,-0.511392838848,-0.277436806747,3.74587699148,0.00995893478469,0.064790291037,0.0,478.04677973956734,475.9382796957544,474.7029326923613,478.48703013209195
1.680000000000001,-0.276657676669,-0.108836140426,13.4978581016,6.24163366191,0.07475067291,0.0,-0.55808091638,-0.304812465216,3.80595489694,0.0201653254844,0.0894871056635,0.0,436.84738786763165,438.90631331650144,438.7145924268034,439.56116766426925
1.740000000000001,-0.311654631101,-0.127947342901,13.7284233034,6.24249411135,0.0802354438435,0.0,-0.608999119969,-0.332111453864,3.87924676,-0.00106330169666,0.095007704994,0.0,442.6163199669945,443.07749409202256,444.5136029915858,442.7703552980006
1.8000000000000012,-0.350088827641,-0.148819430284,13.9667030185,6.24246114291,0.0862179804895,0.0,-0.672759149745,-0.363602705325,4.06268997337,0.000458965415728,0.107751390586,0.0,477.1641664949806,478.14381637435724,477.2079785465883,477.3241827695527
1.8600000000000012,-0.392569587492,-0.171617565711,14.2168659503,6.24235937912,0.0931747209498,0.0,-0.743998838235,-0.396305171505,4.27519395517,-0.0063983587723,0.128673552299,0.0,486.3498617263413,487.9249733213456,487.85009203117926,487.3378046827414
1.9200000000000013,-0.439108664355,-0.196213590182,14.4756657587,6.24141751657,0.100976588472,0.0,-0.808040237496,-0.423597235808,4.35106503276,-0.0505060528537,0.13261407486,0.0,447.56102298713967,447.8969967053685,450.3071548132574,446.7244035181561
1.9800000000000013,-0.489913715552,-0.222585662022,14.741590258,6.23813171172,0.108848658139,0.0,-0.886274853698,-0.455788842848,4.51230132299,-0.0650328820379,0.128217385019,0.0,474.6079846512826,474.28498340428655,476.1195705920379,475.00489923735654
2.0400000000000014,-0.545097947132,-0.250762820336,15.0127276339,6.23414057416,0.116436126876,0.0,-0.953874648262,-0.483793962266,4.52541421001,-0.069668648489,0.122687670104,0.0,430.64349313328074,430.1905699163599,430.91077414271894,430.51520663073904
2.1000000000000014,-0.604816547681,-0.280836278732,15.2875138836,6.22997027035,0.123557609987,0.0,-1.03744169286,-0.519056923372,4.63351631407,-0.0691800534289,0.109188981326,0.0,461.6294684579645,460.57497373177375,460.9877796753888,461.0229117778378
2.1600000000000015,-0.669298285297,-0.312939565902,15.5655914318,6.22660707197,0.130280300045,0.0,-1.11253039429,-0.5513679332,4.63557140129,-0.0379410932392,0.117214895934,0.0,428.0656818025591,428.7598142195493,427.6259909114802,430.2765496555543
2.2200000000000015,-0.738827630136,-0.347216232692,15.8469414783,6.22427482394,0.137298600183,0.0,-1.20577878417,-0.591392200931,4.74213362364,-0.0407977424175,0.116481192589,0.0,461.9411498609562,461.89497691148233,462.6320998901988,462.4064083812069
2.2800000000000016,-0.813826490749,-0.383826311301,16.1327028796,6.22210720823,0.144232722852,0.0,-1.29480835252,-0.629140062358,4.78288736175,-0.0281254822605,0.113680114757,0.0,442.6674873040161,442.44889464490666,442.8491395988842,443.8897928917878
2.3400000000000016,-0.894681590338,-0.422898871718,16.4234879081,6.21992218776,0.151002844083,0.0,-1.40100075277,-0.673430386929,4.90918772843,-0.0633106344732,0.111091561643,0.0,471.303437617087,471.11382498537415,470.7131130383155,467.9811925165188
2.4000000000000017,-0.98123371563,-0.464340574016,16.7164773988,6.21669835445,0.157628553432,0.0,-1.48463488623,-0.70824129994,4.8571609418,-0.0393579407198,0.10906947743,0.0,414.8861995440221,414.7203314854957,413.58409630691796,415.6864080170179
2.4600000000000017,-1.07293691934,-0.507928508358,17.0064705189,6.21408543156,0.164230819821,0.0,-1.57270110153,-0.744893454415,4.80928356356,-0.0536231866748,0.111905646527,0.0,415.6036406813731,415.8637978151874,417.03264537678695,415.78327333398704
2.520000000000002,-1.17034402454,-0.553888260821,17.2954127343,6.21130154863,0.170954711868,0.0,-1.67479340467,-0.787348236356,4.82183160264,-0.0348795834955,0.112381137765,0.0,436.13624475560863,436.1873669419353,435.57891983759686,437.1424178714233
2.580000000000002,-1.27371581489,-0.602322713528,17.5834388377,6.20908077378,0.177750080227,0.0,-1.7715162359,-0.827311120283,4.77899405112,-0.041661806378,0.114949592345,0.0,418.2078642881768,418.44383973490295,418.85935727431837,418.2682764857645
2.640000000000002,-1.38426705406,-0.65371039485,17.8758121462,6.20679299178,0.184374899544,0.0,-1.91415383813,-0.885807747356,4.96564128574,-0.0318666136451,0.0993135534277,0.0,490.9344011807712,489.7821392791009,490.5333806251157,491.2597424429372
2.700000000000002,-1.50240645398,-0.708197786084,18.1733664652,6.20487610232,0.190304571507,0.0,-2.02434944471,-0.930595084698,4.95263899558,-0.0321117147899,0.0978391517367,0.0,431.53321085067967,431.417428816269,430.6501832234524,430.629040639659
2.760000000000002,-1.62776165429,-0.765605829718,18.4726653193,6.20340230583,0.195806372254,0.0,-2.154659132,-0.983130507354,5.02337748753,-0.0126306961003,0.075121838738,0.0,458.29496204196744,456.49208824504296,458.72947146196674,460.27392658875226
2.820000000000002,-1.761078338,-0.826204050316,18.7763406058,6.20261224292,0.200126854397,0.0,-2.28960583843,-1.0368478196,5.0985172931,-0.0142639601837,0.0649161590579,0.0,461.55210154089434,460.74958177855075,461.04847921401216,460.91952404482333
2.880000000000002,-1.90189597523,-0.889768953834,19.0811296033,6.20183297526,0.204351693742,0.0,-2.40470097494,-1.08205537521,5.06105127654,-0.0105504424282,0.0796061483201,0.0,425.289161545567,426.5497201720579,425.8341811958543,426.1518951455054
2.940000000000002,-2.05053310321,-0.956384584847,19.3876341246,6.20124625815,0.209026261991,0.0,-2.55026782116,-1.13847893379,5.15501738604,-0.00827798869557,0.0742820132442,0.0,468.57602848258006,468.1663686378571,468.2445930912273,468.42150081168893
3.000000000000002,-2.20708904965,-1.02604357431,19.6954434103,6.20079281696,0.213715070229,0.0,-2.66870031273,-1.18353642189,5.10525930004,-0.00615365514963,0.0849276856634,0.0,422.94403877026747,423.865259027997,423.7349544980954,423.9176830957237
3.0600000000000023,-2.37061193567,-1.09832761117,19.9992028927,6.2007912305,0.218410162559,0.0,-2.7825432696,-1.22596942958,5.02018488289,0.0100426770687,0.0595367969343,0.0,412.69755988441375,410.45504068018687,410.7829021700422,412.21694509901994
3.1200000000000023,-2.54127000583,-1.17323953567,20.2988449608,6.20176361943,0.221487821796,0.0,-2.90642068678,-1.27104751109,4.96788202504,0.0263244467509,0.0247091077121,0.0,424.97999104781263,421.98524758865284,420.8752476269828,422.28229922762216
3.1800000000000024,-2.71932860208,-1.25080778382,20.5949345331,6.20288941506,0.22269832445,0.0,-3.02909376061,-1.31447865979,4.90188779294,-0.00404272817291,0.00906946928727,0.0,418.24369452392176,416.87907532395764,419.3126655127641,416.6657152326038
3.2400000000000024,-2.90576793842,-1.33132206754,20.8913940391,6.20239177969,0.223077784098,0.0,-3.1855698703,-1.36933606901,4.97950984663,-0.0185504324396,0.000174446104878,0.0,464.33524084523987,463.6366961985231,465.51539859146607,464.37870233243905
3.3000000000000025,-3.10140253354,-1.41506484429,21.1915393865,6.20191366316,0.223102851107,0.0,-3.33560136096,-1.42214252326,5.02490548073,0.00752786324402,0.000900114610605,0.0,456.00954372123095,456.0675082254211,454.09375623510925,456.18136333258775
3.3600000000000025,-3.30549278578,-1.50178010273,21.4919030933,6.20271963528,0.22301102617,0.0,-3.46752602613,-1.46833427624,4.98721687954,0.0231967127815,-0.00689871816141,0.0,430.3754787742686,429.7147817511051,428.13008366306894,429.4613487955202
3.4200000000000026,-3.51837239395,-1.59155636808,21.7937501533,6.20366372419,0.222786769994,0.0,-3.62841797231,-1.52405768372,5.07373960566,-0.00657474004477,0.0019347459287,0.0,468.5781943795082,469.2645834941661,470.7862433079344,468.47657937802404
3.4800000000000026,-3.74003188569,-1.68435314232,22.0968383644,6.20329664805,0.223251578642,0.0,-3.76039674077,-1.569220761,5.02920830784,-0.00521959644437,0.0173826026945,0.0,427.817433052998,429.13092103480426,428.5151793661519,428.63048539009196
3.5400000000000027,-3.9697645339,-1.77991065606,22.3977628223,6.20276419854,0.22426260264,0.0,-3.89756550761,-1.61607759717,5.00150026715,-0.0174247456328,0.0157642303733,0.0,433.77595597375176,433.6399266136804,435.1385413414543,434.1155083010138
3.6000000000000028,-4.20781323912,-1.87830897001,22.6971939024,6.20141114203,0.224741500512,0.0,-4.03758195998,-1.66397489988,4.97939180764,-0.0355351602846,-0.0159837515321,0.0,437.1329518243176,434.4787300012709,437.4913451140685,435.9804137158926
3.660000000000003,-4.45442492174,-1.97965755215,22.9958528525,6.19924500386,0.223995348084,0.0,-4.18285815459,-1.71450206049,4.9757045289,-0.0372611517155,-0.00614664978511,0.0,441.2829788291813,442.09453436110715,443.5655458226206,443.42316512590173
3.720000000000003,-4.71071800208,-2.08442854448,23.2984070594,6.19704095556,0.223132990343,0.0,-4.36015538269,-1.77804510199,5.10850021763,-0.0357006413582,-0.0408720114351,0.0,486.513409219785,483.905993645623,485.7340992861659,485.8506393127004
3.780000000000003,-4.97687957575,-2.19276670408,23.6054978875,6.19464983906,0.221183383726,0.0,-4.51182981659,-1.83342827578,5.12757162673,-0.0498113137526,-0.0195336186966,0.0,451.4774688274561,453.1957336891264,452.90276035573106,451.7653576604851
3.840000000000003,-5.25165095987,-2.30428172467,23.911522607,6.1913897303,0.219926785818,0.0,-4.6473339537,-1.88401309768,5.07330464282,-0.0654050426968,-0.0239229306687,0.0,428.56305721446694,428.1897178507569,430.2746313417381,428.9499765397497
3.900000000000003,-5.53498328309,-2.41906074909,24.2161154049,6.18703503157,0.219216431931,0.0,-4.79713391341,-1.94230902681,5.07948848332,-0.0934847233586,0.00524016934403,0.0,447.5548497082363,449.9227333054053,449.9810185215969,447.69727592685024
3.960000000000003,-5.8273908605,-2.53744676198,24.5213086298,6.18237874893,0.21963855905,0.0,-4.94994407093,-2.00432231687,5.09319815804,-0.056970656121,0.0104039290974,0.0,451.6312683489015,452.0475437374459,450.5703406964704,453.5080540263607
4.020000000000002,-6.12911692054,-2.65968059526,24.8277535677,6.17913039838,0.220046140747,0.0,-5.10775699762,-2.07042288594,5.12114127393,-0.0490067992659,-0.00163736184063,0.0,457.37583382193276,456.4155248446195,457.47776792538116,458.10971481139666
4.080000000000001,-6.44000089727,-2.7857751919,25.1342594178,6.17685128358,0.220212923063,0.0,-5.25524668193,-2.13295901975,5.09554784938,-0.0220171912717,0.0104057618219,0.0,440.82207371998476,441.8163083403684,439.8267926993187,442.0560600617995
4.14,-6.75979677601,-2.91566752187,25.439267906,6.17558025825,0.22103280769,0.0,-5.40487898751,-2.19691222085,5.07120752179,-0.0195670646391,0.0194942196247,0.0,441.70292669867206,442.4518694790954,441.6812625179427,441.8833325204236
4.199999999999998,-7.08856624404,-3.04939247806,25.7425031441,6.1743330205,0.2227675526,0.0,-5.55444016971,-2.26070821645,5.03645754972,-0.0233465653011,0.0431020354191,0.0,438.22058513992584,440.1792831874862,438.89575273532034,438.5818875834678
4.259999999999997,-7.42504435741,-3.18632792698,26.0377446698,6.17283664803,0.22520179915,0.0,-5.66208517702,-2.30402139638,4.8057915212,-0.0283321663064,0.0349568943393,0.0,369.73153071199624,368.9291449538371,369.41728277825763,368.9249513919962
4.319999999999996,-7.76866120743,-3.32617699507,26.321751606,6.17067421287,0.227222625593,0.0,-5.79230718159,-2.35782137293,4.66147175827,-0.059598677688,0.0309974492536,0.0,400.1477614600874,399.7876555416314,400.7897552050388,397.93611375996704
